employee_id,first_name,last_name,gender,province,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-62647572,Luka,Kuijpers,Female,Noord-Holland,Alkmaar,2017-01-07,Customer Service,Help Desk Technician,Bachelor,59664,Good,No,2001-02-07,
00-17947134,Sep,Schenkel,Female,Friesland,Leeuwarden,2019-10-19,HR,Recruiter,High School,61304,Good,No,1991-02-17,
00-91001384,Féline,Frerichs,Female,Groningen,Groningen,2023-10-06,Operations,Logistics Coordinator,Bachelor,53208,Good,No,1990-01-06,
00-41523901,Elias,van Velzen,Male,Noord-Holland,Haarlem,2024-10-09,Sales,Sales Consultant,PhD,70099,Good,Yes,1988-01-23,
00-19899046,Cato,van der Wal,Female,Zuid-Holland,Rotterdam,2019-01-30,Operations,Operations Analyst,Bachelor,59283,Excellent,Yes,1992-01-03,
00-51710127,Jake,van Loon,Male,Gelderland,Arnhem,2018-04-01,Customer Service,Customer Service Representative,Bachelor,63383,Good,No,1996-11-27,
00-92617088,Nienke,van Dam,Female,Zuid-Holland,Den Haag,2023-03-26,Sales,Sales Representative,Bachelor,72471,Satisfactory,Yes,1990-05-22,
00-26782946,Kick,Vial,Male,Gelderland,Arnhem,2024-09-04,Customer Service,Customer Service Representative,High School,61415,Needs Improvement,No,1983-01-28,
00-66206761,Lola,Simonis,Male,Zuid-Holland,Leiden,2019-07-02,Marketing,Marketing Coordinator,Bachelor,81065,Good,No,1970-10-08,
00-23416165,Nisa,van de Biezenbos,Male,Noord-Brabant,Eindhoven,2024-10-21,IT,Software Developer,Bachelor,109415,Good,Yes,1981-01-20,
00-40756225,Karlijn,Die Bont,Female,Utrecht,Nieuwegein,2023-07-12,IT,Software Developer,Master,94117,Satisfactory,No,1988-02-20,
00-81214939,Mason,van Bernicia,Male,Utrecht,Nieuwegein,2024-07-14,Customer Service,Support Specialist,Bachelor,65720,Excellent,No,1971-03-31,
00-56191876,Siem,die Witte,Female,Noord-Holland,Amsterdam,2023-04-05,Operations,Logistics Coordinator,Bachelor,58757,Good,No,1981-04-13,
00-49158335,Liz,Beourgeois,Male,Gelderland,Apeldoorn,2022-05-07,Sales,Sales Specialist,Bachelor,86184,Satisfactory,No,1996-12-19,
00-59566249,Dylano,Goedhart,Female,Utrecht,Utrecht,2021-12-28,Operations,Logistics Coordinator,Bachelor,60517,Excellent,No,1991-11-17,
00-49967346,Joep,Garret,Male,Zuid-Holland,Leiden,2018-02-28,Customer Service,Support Specialist,High School,70593,Satisfactory,No,1970-04-17,
00-84219322,Noëlle,d' Heripon,Female,Gelderland,Nijmegen,2017-04-24,Sales,Sales Representative,Bachelor,54106,Satisfactory,No,1992-06-17,
00-24370285,Imke,Schokman,Male,Noord-Holland,Haarlem,2017-01-30,Operations,Logistics Coordinator,Bachelor,69875,Good,Yes,1983-08-05,
00-58561569,Kate,Lensen,Male,Noord-Holland,Alkmaar,2022-03-31,Operations,Inventory Specialist,High School,58588,Satisfactory,No,1993-01-08,
00-72620390,Bas,Hendriks,Male,Zuid-Holland,Rotterdam,2017-09-15,Operations,Inventory Specialist,Bachelor,61094,Good,No,1992-05-20,
00-24790674,Bradley,The Elder,Male,Zuid-Holland,Leiden,2022-08-11,Sales,Sales Consultant,PhD,68999,Satisfactory,Yes,1987-02-07,
00-13259190,Tessa,van der Flaas,Female,Zuid-Holland,Leiden,2022-06-04,Finance,Accountant,Bachelor,58909,Excellent,Yes,1981-11-18,
00-36049312,Maya,Pauwels,Male,Zuid-Holland,Den Haag,2023-06-30,IT,IT Support Specialist,Bachelor,67737,Good,No,1971-09-20,
00-37262744,Elias,van de Elzas,Female,Utrecht,Amersfoort,2021-05-21,Sales,Sales Specialist,Bachelor,66582,Excellent,Yes,1998-03-09,
00-92548875,Brian,Martens,Male,Noord-Holland,Amsterdam,2018-03-01,Operations,Operations Analyst,Bachelor,83369,Good,Yes,1999-06-22,
00-97667521,Jet,Marchand,Female,Zuid-Holland,Rotterdam,2023-02-08,Finance,Accounts Payable Specialist,Bachelor,54229,Satisfactory,No,2001-07-18,
00-74935742,Timo,van der Wal,Female,Noord-Holland,Haarlem,2019-10-29,Operations,Operations Analyst,Master,63063,Good,Yes,1978-07-31,
00-24388551,Feline,Bökenkamp,Female,Noord-Holland,Amsterdam,2018-01-30,HR,HR Manager,Master,83431,Satisfactory,No,1982-07-01,
00-88456512,Madelief,Schenk,Female,Utrecht,Amersfoort,2016-01-12,Operations,Inventory Specialist,High School,54516,Satisfactory,No,1994-02-03,
00-91195906,Ali,Mercks,Male,Noord-Holland,Amsterdam,2016-04-18,IT,Software Developer,Master,86780,Good,Yes,1999-10-05,
00-18620974,Stella,van Oirschot,Male,Noord-Holland,Haarlem,2023-10-24,IT,IT Support Specialist,Bachelor,64080,Good,Yes,2001-09-04,
00-31706187,Levi,Haengreve,Male,Zuid-Holland,Rotterdam,2020-09-30,Sales,Sales Representative,Bachelor,67955,Good,Yes,2003-04-11,
00-92461184,Alicia,Glasses,Male,Gelderland,Arnhem,2016-08-03,Customer Service,Customer Service Representative,High School,66549,Good,No,1977-10-06,
00-77567852,Vigo,van Beaumont,Male,Noord-Holland,Alkmaar,2019-01-17,Sales,Sales Consultant,PhD,93401,Satisfactory,No,1988-05-04,
00-31036065,Lena,Grondel,Male,Utrecht,Amersfoort,2016-11-18,Operations,Logistics Coordinator,Bachelor,63044,Satisfactory,No,1996-06-02,
00-63293861,Lina,de Keijzer,Female,Zuid-Holland,Den Haag,2020-11-18,Sales,Sales Consultant,Bachelor,64654,Good,No,1982-03-28,
00-53253408,Jari,Willems,Male,Zuid-Holland,Den Haag,2019-09-06,Finance,Accountant,Bachelor,91021,Excellent,No,1966-04-17,
00-68404773,Fatima,Cant,Male,Drenthe,Emmen,2023-09-20,Finance,Accountant,Bachelor,63490,Good,No,1994-10-17,
00-13611130,Lukas,Giselmeyer,Male,Noord-Holland,Haarlem,2018-07-31,IT,IT Support Specialist,High School,59240,Good,No,1976-09-13,
00-70561842,Matthijs,van Luyssel,Male,Noord-Holland,Alkmaar,2019-10-27,Finance,Accountant,Bachelor,62952,Good,No,1991-05-13,
00-49193927,Niek,Wright,Female,Noord-Brabant,Tilburg,2018-12-02,Marketing,SEO Specialist,Bachelor,71315,Needs Improvement,No,1987-08-17,
00-93047275,Fenna,Hermans,Male,Utrecht,Utrecht,2023-01-29,Customer Service,Customer Service Representative,Bachelor,58000,Good,Yes,2004-10-02,
00-36373347,Veerle,van Engeland,Male,Zuid-Holland,Den Haag,2016-05-04,Operations,Logistics Coordinator,Bachelor,69766,Satisfactory,No,1992-12-28,
00-16861001,Nout,van der Heyden,Male,Noord-Brabant,Tilburg,2015-03-02,Operations,Inventory Specialist,High School,58757,Good,No,1994-07-17,
00-27573415,Giel,Blaak,Male,Zuid-Holland,Leiden,2023-06-22,Finance,Accounts Payable Specialist,Bachelor,68841,Excellent,No,1999-07-22,
00-79892950,Jelle,van der Heiden,Male,Noord-Holland,Haarlem,2017-09-04,Marketing,Content Creator,High School,56330,Good,No,1996-10-19,
00-92264436,Mia,van Gemert,Female,Zeeland,Middelburg,2015-07-10,HR,Recruiter,Bachelor,53803,Good,Yes,1997-08-16,
00-51564356,Abel,van Nes,Male,Utrecht,Amersfoort,2021-02-20,IT,Software Developer,Bachelor,91968,Satisfactory,Yes,1967-08-03,
00-89785102,Vince,Coret,Female,Noord-Holland,Alkmaar,2018-09-18,HR,HR Coordinator,Bachelor,55794,Good,Yes,1987-11-09,
00-63230861,Vince,Heerkens,Female,Zuid-Holland,Rotterdam,2015-12-11,Operations,Operations Analyst,Bachelor,75199,Good,No,1974-11-12,
00-16378574,Fabian,van Cuijck,Female,Noord-Holland,Haarlem,2017-01-11,Marketing,Content Creator,Bachelor,58956,Good,No,1978-08-09,
00-37610659,Jaylinn,van de Wal,Female,Zuid-Holland,Den Haag,2017-02-10,IT,System Administrator,Master,86671,Needs Improvement,No,1989-07-03,
00-71637911,Fatima,van Mook,Male,Zuid-Holland,Leiden,2022-12-22,Finance,Financial Analyst,Bachelor,75455,Satisfactory,No,1967-11-01,
00-19235173,Jari,Huberts,Female,Zuid-Holland,Rotterdam,2020-11-22,Operations,Inventory Specialist,High School,55172,Good,No,1982-02-07,
00-42224818,Ivy,de Hoogh,Female,Zuid-Holland,Leiden,2023-04-02,Customer Service,Support Specialist,Bachelor,61600,Good,Yes,1985-08-05,
00-22919566,Aaliyah,Hermans,Male,Zuid-Holland,Rotterdam,2015-07-14,HR,Recruiter,Bachelor,72074,Good,No,1973-06-11,
00-83747346,Youssef,Vink,Male,Zuid-Holland,Den Haag,2022-11-01,Operations,Logistics Coordinator,Bachelor,58790,Good,No,1997-04-27,
00-19619513,Berat,van Grinsven,Male,Noord-Holland,Haarlem,2015-11-16,Sales,Sales Representative,Bachelor,64453,Good,No,2000-10-17,
00-42706763,Danique,Guit,Female,Noord-Holland,Haarlem,2017-11-24,Customer Service,Help Desk Technician,High School,59882,Needs Improvement,No,1962-10-24,
00-23495598,Aiden,Lansink,Male,Gelderland,Arnhem,2020-10-18,Finance,Accounts Payable Specialist,Bachelor,65587,Satisfactory,No,1980-08-10,
00-10392185,Ceylin,Becht,Male,Zuid-Holland,Den Haag,2016-09-02,Sales,Sales Representative,Bachelor,62265,Good,Yes,1972-02-13,
00-83404334,Julia,van der Velde,Female,Zuid-Holland,Leiden,2017-05-14,Sales,Sales Specialist,PhD,77699,Good,No,1981-12-06,
00-14231385,Pim,van Luinenburg,Female,Gelderland,Nijmegen,2023-11-12,IT,IT Support Specialist,Bachelor,60715,Excellent,No,1980-04-08,
00-20307567,Amber,Borman,Female,Zuid-Holland,Rotterdam,2023-01-06,Marketing,Content Creator,Bachelor,53853,Good,No,1997-06-30,
00-80192097,Hannah,Riem,Male,Noord-Holland,Alkmaar,2016-09-01,IT,IT Support Specialist,High School,58656,Excellent,No,1972-05-12,
00-39831718,Mehmet,Lucas,Female,Noord-Brabant,Eindhoven,2019-10-18,Sales,Sales Manager,PhD,107562,Good,No,1959-11-03,
00-82138140,Ian,Middelkoop,Male,Drenthe,Emmen,2020-11-15,Marketing,Marketing Coordinator,Bachelor,72143,Good,No,1997-10-08,
00-21536510,Yara,Lensen,Male,Zuid-Holland,Rotterdam,2021-03-01,Operations,Logistics Coordinator,Bachelor,62506,Satisfactory,Yes,1999-12-02,
00-42954882,Megan,Hexspoor,Female,Gelderland,Nijmegen,2022-05-23,Customer Service,Help Desk Technician,Bachelor,72642,Good,Yes,1974-09-18,
00-72526218,Benjamin,de Jager,Male,Utrecht,Nieuwegein,2022-08-08,Customer Service,Help Desk Technician,Bachelor,78325,Satisfactory,No,2002-10-11,
00-51105057,Linn,de Haas,Female,Noord-Holland,Haarlem,2021-07-20,Operations,Logistics Coordinator,Bachelor,59969,Satisfactory,No,1996-10-23,
00-34721194,Mirthe,van Jumiège,Male,Zuid-Holland,Leiden,2015-04-05,Operations,Inventory Specialist,Bachelor,68428,Satisfactory,Yes,1978-05-18,
00-27367982,Isabel,van Nimwegen,Male,Groningen,Groningen,2016-01-08,Operations,Inventory Specialist,Bachelor,68553,Good,Yes,2003-03-27,
00-23384614,Lynn,van Geffen,Male,Limburg,Sittard,2023-09-06,Sales,Sales Consultant,Bachelor,103470,Good,Yes,1970-11-27,
00-71304217,Quinten,Dijkstra,Female,Zuid-Holland,Den Haag,2016-06-08,IT,Software Developer,Master,89318,Excellent,No,1980-03-30,
00-85246298,Jaylinn,Hendriks,Male,Limburg,Maastricht,2018-03-31,Sales,Sales Representative,Bachelor,71185,Excellent,No,1995-10-11,
00-97806679,Nadia,Wright,Male,Zuid-Holland,Rotterdam,2022-09-11,Finance,Accountant,Bachelor,64172,Good,No,1981-12-22,
00-23985428,Suus,Jansse,Male,Zuid-Holland,Rotterdam,2017-02-02,Operations,Logistics Coordinator,Bachelor,72195,Good,Yes,1986-04-05,
00-81012764,Brent,Hekker,Male,Gelderland,Nijmegen,2018-11-02,Sales,Sales Specialist,Bachelor,88588,Good,Yes,1984-08-05,
00-88402053,Quinty,Spruit,Female,Noord-Holland,Amsterdam,2022-10-27,Customer Service,Customer Service Representative,Bachelor,57153,Satisfactory,No,1982-02-15,
00-96245917,Samuel,Dubois,Male,Noord-Brabant,Eindhoven,2018-01-02,Sales,Sales Consultant,Bachelor,75219,Good,No,1994-10-09,
00-66413822,Sofia,Ariens Ansems,Female,Overijssel,Deventer,2021-03-21,Customer Service,Customer Service Representative,High School,63817,Needs Improvement,No,1983-04-28,
00-63073432,Rayan,Bruijne van der Veen,Male,Noord-Holland,Haarlem,2018-12-23,Customer Service,Support Specialist,High School,64308,Good,No,1971-07-09,
00-25419427,Vajèn,van den Nuwenhuijzen,Male,Noord-Holland,Amsterdam,2021-10-07,Finance,Financial Analyst,Bachelor,79415,Good,No,2002-05-22,
00-76909725,Puk,Kisman,Male,Zuid-Holland,Den Haag,2016-04-12,Operations,Logistics Coordinator,Bachelor,67076,Good,No,1992-03-28,
00-25613416,Jurre,Heerschop,Male,Noord-Brabant,Eindhoven,2022-08-14,Marketing,SEO Specialist,High School,74722,Good,No,1970-11-27,
00-77172742,Noa,Mulders,Female,Noord-Holland,Haarlem,2019-07-30,Customer Service,Help Desk Technician,High School,67219,Good,No,1968-08-18,
00-67130722,Max,van der Pluijm,Male,Noord-Holland,Haarlem,2017-11-08,Operations,Inventory Specialist,High School,64316,Good,No,1995-10-21,
00-24301134,Amelia,Dijkstra,Male,Zuid-Holland,Leiden,2017-03-22,Sales,Sales Representative,Bachelor,71270,Satisfactory,No,1995-04-30,
00-61228594,Alexander,Sterkman,Female,Utrecht,Utrecht,2024-11-29,Customer Service,Help Desk Technician,High School,65844,Needs Improvement,No,2003-04-17,
00-39361293,Lana,van Bunschoten,Male,Gelderland,Arnhem,2024-08-07,Sales,Sales Specialist,Bachelor,75422,Satisfactory,No,2003-11-03,
00-76359778,Maja,Eerden,Male,Utrecht,Nieuwegein,2017-10-24,Operations,Operations Analyst,Master,72049,Good,Yes,1967-01-25,
00-83077607,Mohammed,Oennen,Female,Zuid-Holland,Rotterdam,2023-01-18,Customer Service,Help Desk Technician,Bachelor,57242,Good,No,1989-02-25,
00-48452777,Elias,Zijlmans,Female,Utrecht,Amersfoort,2023-11-28,Operations,Inventory Specialist,Bachelor,61230,Excellent,No,1992-08-08,
00-28762277,Rowan,van Ooste,Male,Utrecht,Utrecht,2017-09-19,IT,System Administrator,Master,66025,Satisfactory,No,2002-07-08,
00-48747284,Linn,van der Ven,Male,Noord-Brabant,Tilburg,2022-12-27,Customer Service,Help Desk Technician,Bachelor,86227,Good,No,1994-06-26,
00-49878686,Jet,Smeets,Female,Zuid-Holland,Den Haag,2023-05-28,IT,Software Developer,Master,105651,Excellent,No,1990-01-18,
00-76335645,Louise,Pieters,Female,Utrecht,Amersfoort,2019-03-26,Sales,Sales Manager,PhD,104708,Needs Improvement,No,1996-07-31,
00-10113880,Noor,Verharen,Female,Noord-Holland,Alkmaar,2017-03-26,Customer Service,Help Desk Technician,Bachelor,55363,Satisfactory,No,1994-04-16,
00-19612455,Charlotte,Galijn,Male,Utrecht,Nieuwegein,2023-02-04,Operations,Operations Analyst,Bachelor,69253,Needs Improvement,Yes,1975-12-17,
00-22987218,Naud,Bekbergen,Female,Noord-Holland,Alkmaar,2022-10-26,IT,Software Developer,Master,103636,Satisfactory,No,1994-08-31,
00-23725923,Nynke,Schenk,Female,Utrecht,Nieuwegein,2018-11-28,Sales,Sales Specialist,Bachelor,67802,Good,Yes,1961-06-26,
00-40435778,Stijn,Rijntjes,Female,Noord-Holland,Alkmaar,2016-10-07,Sales,Sales Specialist,PhD,74171,Good,Yes,1961-08-07,
00-66572531,Jari,van Susa,Female,Groningen,Groningen,2017-07-04,IT,IT Support Specialist,Bachelor,56423,Excellent,Yes,2002-05-23,
00-74316841,Madelief,van Brunswijk,Female,Zuid-Holland,Leiden,2015-11-08,Marketing,Marketing Coordinator,Bachelor,64216,Good,Yes,1991-06-09,
00-52036150,Gijs,VI,Male,Noord-Holland,Alkmaar,2018-06-21,IT,Software Developer,Master,84269,Good,No,2004-04-22,
00-89611948,Chloé,Vial,Male,Overijssel,Enschede,2020-04-27,IT,IT Manager,Master,83267,Satisfactory,Yes,2003-09-19,
00-39051509,Lisa,Hazenveld,Male,Zuid-Holland,Den Haag,2018-02-19,IT,Software Developer,Bachelor,118851,Good,No,1974-06-05,
00-41048131,Liv,Elbertse,Female,Zuid-Holland,Rotterdam,2015-11-26,Sales,Sales Specialist,Master,80109,Satisfactory,No,1977-08-20,
00-39513045,Rosalie,van Velzen,Female,Noord-Holland,Haarlem,2019-04-30,Operations,Operations Analyst,Master,80435,Satisfactory,No,1995-11-19,
00-40579810,Dylano,Hulshouts,Female,Limburg,Sittard,2019-03-27,Operations,Logistics Coordinator,Bachelor,60667,Good,No,1997-01-15,
00-20570710,Riley,van Wassenaar,Male,Zuid-Holland,Leiden,2022-07-04,Sales,Sales Consultant,Master,83293,Satisfactory,No,1985-08-08,
00-29457121,Olivier,Wooning,Male,Utrecht,Amersfoort,2023-04-05,Operations,Logistics Coordinator,Bachelor,65515,Good,No,1995-02-01,
00-25249120,Robin,Bruggeman,Male,Gelderland,Nijmegen,2022-10-05,Marketing,SEO Specialist,High School,65380,Excellent,Yes,1991-10-14,
00-17737798,Mara,van Leeuwen,Female,Noord-Holland,Amsterdam,2018-02-28,Marketing,Content Creator,High School,54595,Satisfactory,No,1977-05-04,
00-47602378,Kim,de Hoog,Male,Utrecht,Amersfoort,2016-01-07,Finance,Accountant,Bachelor,94684,Excellent,No,1993-12-04,
00-60616239,Melle,Smits,Female,Noord-Holland,Amsterdam,2022-06-08,Operations,Logistics Coordinator,Bachelor,53822,Good,No,1990-04-16,
00-87713329,Kyra,Zwart,Male,Zuid-Holland,Leiden,2016-10-08,Sales,Sales Representative,Bachelor,74072,Good,Yes,1961-06-13,
00-32862496,Sven,van Liendert,Male,Zuid-Holland,Leiden,2016-06-20,Customer Service,Customer Service Representative,Bachelor,60914,Good,No,1985-09-14,
00-74399577,Ben,Winters,Male,Zuid-Holland,Rotterdam,2016-01-24,Customer Service,Customer Service Representative,Bachelor,60660,Good,Yes,1987-04-29,
00-21744737,Emir,Boddaugh,Male,Noord-Holland,Amsterdam,2020-06-17,Sales,Sales Specialist,Bachelor,84227,Good,No,1964-05-31,
00-88301137,Cas,van Wijk,Male,Zuid-Holland,Den Haag,2023-06-18,Customer Service,Customer Service Representative,Bachelor,65551,Satisfactory,Yes,1977-12-20,
00-17171026,Ravi,de Hoogh,Female,Zuid-Holland,Leiden,2023-10-21,Sales,Sales Representative,Bachelor,63504,Good,No,1983-03-25,
00-70156330,Lily,van Praagh,Male,Zuid-Holland,Rotterdam,2020-07-13,Customer Service,Support Specialist,High School,60495,Satisfactory,No,1986-05-26,
00-79879085,Frederique,Olykan,Female,Noord-Holland,Amsterdam,2022-06-25,Marketing,Marketing Coordinator,Bachelor,60735,Satisfactory,No,1974-02-09,
00-48233190,Karlijn,Dachgeldt,Male,Noord-Holland,Alkmaar,2020-03-20,Operations,Inventory Specialist,Bachelor,71726,Satisfactory,No,1985-11-06,
00-90566532,Yusuf,Unruoch Hunerik,Male,Zuid-Holland,Leiden,2016-04-22,Customer Service,Customer Service Representative,High School,69118,Excellent,No,1982-09-06,
00-28095485,Koen,van der Heyden,Female,Utrecht,Utrecht,2016-01-06,Sales,Sales Consultant,Master,86083,Needs Improvement,No,1975-12-12,
00-47468133,Johannes,van Geest,Male,Noord-Brabant,Eindhoven,2020-04-18,IT,System Administrator,Bachelor,83451,Good,Yes,1961-10-03,
00-55063823,Daan,Sterkman,Female,Drenthe,Meppel,2024-07-02,HR,HR Coordinator,Master,70406,Good,Yes,1973-07-04,
00-22740057,Naud,van Laar,Male,Noord-Holland,Haarlem,2020-09-02,Customer Service,Customer Service Representative,High School,61524,Satisfactory,No,1989-11-19,
00-23690943,Sam,Cadefau,Female,Noord-Holland,Alkmaar,2024-02-29,Operations,Operations Analyst,Bachelor,66348,Good,No,1990-05-03,
00-20330669,Jesper,Verkade,Female,Zuid-Holland,Rotterdam,2020-04-04,Operations,Logistics Coordinator,Bachelor,62570,Good,No,1979-08-05,
00-52061564,Lieke,de Reede,Male,Zuid-Holland,Leiden,2019-09-07,IT,System Administrator,Bachelor,103234,Good,No,1982-02-11,
00-64752059,Seth,Joosten,Female,Utrecht,Utrecht,2017-11-22,Operations,Logistics Coordinator,Bachelor,59834,Satisfactory,Yes,1978-12-17,
00-90044457,Johannes,van den Brand,Female,Zuid-Holland,Leiden,2019-10-31,Marketing,SEO Specialist,High School,79495,Satisfactory,No,1998-11-28,
00-57298206,Bjorn,van Haarlem,Male,Noord-Brabant,Eindhoven,2019-06-01,Operations,Logistics Coordinator,Bachelor,66930,Good,No,1989-02-02,
00-65622207,Luc,Höning,Male,Noord-Holland,Haarlem,2016-01-04,IT,IT Support Specialist,Bachelor,59815,Satisfactory,No,1993-03-08,
00-91712078,Helena,de Graaf,Male,Noord-Brabant,Breda,2019-09-06,IT,IT Support Specialist,High School,59401,Satisfactory,No,1982-03-16,
00-78064034,Jack,van Opper-Lotharingen,Male,Zuid-Holland,Rotterdam,2016-12-11,IT,IT Support Specialist,High School,59101,Good,No,1975-03-13,
00-38354723,Nina,Meeres,Male,Noord-Holland,Alkmaar,2020-12-10,Operations,Inventory Specialist,High School,59396,Satisfactory,No,1985-05-03,
00-89185430,Julian,van der Veiver,Male,Zuid-Holland,Den Haag,2021-12-18,Sales,Sales Manager,PhD,80542,Good,No,1970-12-13,
00-62608499,Sepp,van Ommeren,Female,Noord-Holland,Amsterdam,2020-06-01,IT,Software Developer,Master,90397,Good,No,1977-04-16,
00-16356704,Ibrahim,Winters,Male,Noord-Holland,Alkmaar,2016-08-08,Customer Service,Support Specialist,High School,63656,Good,No,1967-06-03,
00-11740542,Kay,van der Heijden,Male,Zuid-Holland,Den Haag,2020-06-06,Finance,Accountant,Bachelor,97941,Excellent,Yes,1964-09-21,
00-56715690,Amina,van Olst,Female,Noord-Holland,Haarlem,2017-08-10,IT,IT Support Specialist,High School,54328,Good,No,1988-04-19,
00-33050625,Sil,Bolkesteijn,Male,Noord-Holland,Amsterdam,2016-10-18,Marketing,Content Creator,Bachelor,63452,Good,Yes,1985-11-05,
00-36101315,Annabel,van den Nuwenhuysen,Male,Zuid-Holland,Leiden,2019-12-28,IT,Software Developer,Bachelor,108530,Needs Improvement,No,2001-02-04,
00-42491014,Ella,Otto,Female,Overijssel,Enschede,2016-03-05,HR,HR Coordinator,Bachelor,59790,Good,Yes,1990-09-23,
00-80717093,Jennifer,Versluijs,Male,Utrecht,Utrecht,2018-10-11,Marketing,Marketing Coordinator,Bachelor,78774,Good,No,1997-04-15,
00-16094691,Lize,Ouwerkerk,Male,Noord-Holland,Amsterdam,2018-04-05,Sales,Sales Representative,Bachelor,73919,Good,No,2002-01-09,
00-17554086,Pepijn,Blom,Male,Noord-Holland,Amsterdam,2017-09-08,Operations,Operations Manager,Master,78422,Satisfactory,Yes,1985-09-01,
00-90715400,Sylvie,Jekel,Male,Zuid-Holland,Rotterdam,2018-06-22,Finance,Accountant,Bachelor,81207,Satisfactory,No,1983-03-07,
00-79241385,Eline,van Bergen,Female,Utrecht,Utrecht,2023-09-28,Customer Service,Customer Service Representative,Bachelor,59027,Satisfactory,No,1985-03-17,
